"iso_alpha_3_code","year_mid","parameter","0.1","0.5","0.9","estimate_version"
"ERI",2005,"hiv_related_indirect_percentage",1.61337073853664,1.25127801029245,0.974246201515409,"estimates_12-19-22"
"ERI",2005,"lifetime_risk",0.0207090857678693,0.0267018462123514,0.0342946505182731,"estimates_12-19-22"
"ERI",2005,"lifetime_risk_1_in",48,37,29,"estimates_12-19-22"
"ERI",2006,"mmr",403.739558561454,522.113926418952,674.57780623699,"estimates_12-19-22"
"ERI",2006,"pm",0.14350932176355,0.185585518869296,0.239778841079499,"estimates_12-19-22"
"ERI",2006,"maternal_deaths",423.926536489527,548.2196227399,708.306696548839,"estimates_12-19-22"
"ERI",2006,"mmr_rate",0.000605609337842182,0.000783170889628428,0.00101186670935548,"estimates_12-19-22"
"ERI",2006,"pm_mean",0.189624560570782,0.189624560570782,0.189624560570782,"estimates_12-19-22"
"ERI",2006,"mmr_mean",533.477097072466,533.477097072466,533.477097072466,"estimates_12-19-22"
"ERI",2006,"births",105000,105000,105000,"estimates_12-19-22"
"ERI",2006,"hiv_related_indirect_mmr",6.66212313252998e-05,6.66212313252998e-05,6.66212313252998e-05,"estimates_12-19-22"
"ERI",2006,"hiv_related_indirect_maternal_deaths",6.99522928915648,6.99522928915648,6.99522928915648,"estimates_12-19-22"
"ERI",2006,"hiv_related_indirect_percentage",1.65010413056067,1.27599031464719,0.98759892052978,"estimates_12-19-22"
"ERI",2006,"lifetime_risk",0.019829029070634,0.0256427986943677,0.0331308207150619,"estimates_12-19-22"
"ERI",2006,"lifetime_risk_1_in",50,39,30,"estimates_12-19-22"
"ERI",2007,"mmr",398.854084018686,520.643986658874,676.802878863197,"estimates_12-19-22"
"ERI",2007,"pm",0.144835281906227,0.189060665546519,0.245766408525742,"estimates_12-19-22"
"ERI",2007,"maternal_deaths",414.808247379434,541.469746125229,703.874994017724,"estimates_12-19-22"
"ERI",2007,"mmr_rate",0.000598281126028029,0.000780965979988312,0.00101520431829479,"estimates_12-19-22"
"ERI",2007,"pm_mean",0.193220785326162,0.193220785326162,0.193220785326162,"estimates_12-19-22"
"ERI",2007,"mmr_mean",532.100316513586,532.100316513586,532.100316513586,"estimates_12-19-22"
"ERI",2007,"births",104000,104000,104000,"estimates_12-19-22"
"ERI",2007,"hiv_related_indirect_mmr",6.06326554029598e-05,6.06326554029598e-05,6.06326554029598e-05,"estimates_12-19-22"
"ERI",2007,"hiv_related_indirect_maternal_deaths",6.30579616190781,6.30579616190781,6.30579616190781,"estimates_12-19-22"
"ERI",2007,"hiv_related_indirect_percentage",1.52017135670395,1.16457035818386,0.895868757307924,"estimates_12-19-22"
"ERI",2007,"lifetime_risk",0.0196330534170891,0.0256279968312447,0.0333147073227368,"estimates_12-19-22"
"ERI",2007,"lifetime_risk_1_in",51,39,30,"estimates_12-19-22"
"ERI",2008,"mmr",403.137721995477,529.412997411301,700.272471803233,"estimates_12-19-22"
"ERI",2008,"pm",0.147420264020849,0.19359687669049,0.256077134555331,"estimates_12-19-22"
"ERI",2008,"maternal_deaths",419.263230875296,550.589517307753,728.283370675363,"estimates_12-19-22"
"ERI",2008,"mmr_rate",0.000604706582993215,0.000794119496116952,0.00105040870770485,"estimates_12-19-22"
"ERI",2008,"pm_mean",0.19903142508889,0.19903142508889,0.19903142508889,"estimates_12-19-22"
"ERI",2008,"mmr_mean",544.274397070004,544.274397070004,544.274397070004,"estimates_12-19-22"
"ERI",2008,"births",104000,104000,104000,"estimates_12-19-22"
"ERI",2008,"hiv_related_indirect_mmr",4.96473407754698e-05,4.96473407754698e-05,4.96473407754698e-05,"estimates_12-19-22"
"ERI",2008,"hiv_related_indirect_maternal_deaths",5.16332344064885,5.16332344064885,5.16332344064885,"estimates_12-19-22"
"ERI",2008,"hiv_related_indirect_percentage",1.23152307677193,0.937780919966699,0.70897176134349,"estimates_12-19-22"
"ERI",2008,"lifetime_risk",0.0198803863341308,0.026107541776914,0.0345333282375426,"estimates_12-19-22"
"ERI",2008,"lifetime_risk_1_in",50,38,29,"estimates_12-19-22"
"ERI",2009,"mmr",361.331523890853,481.07261474326,648.598205752716,"estimates_12-19-22"
"ERI",2009,"pm",0.13947501102569,0.185695417667853,0.250360779276842,"estimates_12-19-22"
"ERI",2009,"maternal_deaths",386.624730563213,514.747697775288,694.000080155407,"estimates_12-19-22"
"ERI",2009,"mmr_rate",0.000505864133447195,0.000673501660640564,0.000908037488053803,"estimates_12-19-22"
"ERI",2009,"pm_mean",0.191843735990128,0.191843735990128,0.191843735990128,"estimates_12-19-22"
"ERI",2009,"mmr_mean",497.000781462276,497.000781462276,497.000781462276,"estimates_12-19-22"
"ERI",2009,"births",107000,107000,107000,"estimates_12-19-22"
"ERI",2009,"hiv_related_indirect_mmr",3.57198573220423e-05,3.57198573220423e-05,3.57198573220423e-05,"estimates_12-19-22"
"ERI",2009,"hiv_related_indirect_maternal_deaths",3.82202473345852,3.82202473345852,3.82202473345852,"estimates_12-19-22"
"ERI",2009,"hiv_related_indirect_percentage",0.988561887360598,0.742504483259879,0.550723961386671,"estimates_12-19-22"
"ERI",2009,"lifetime_risk",0.0166986302815281,0.0222323633588977,0.0299744166313003,"estimates_12-19-22"
"ERI",2009,"lifetime_risk_1_in",60,45,33,"estimates_12-19-22"
"ERI",2010,"mmr",355.165341171808,479.748602141445,656.84039112011,"estimates_12-19-22"
"ERI",2010,"pm",0.137903026242534,0.18627601401829,0.255036928420263,"estimates_12-19-22"
"ERI",2010,"maternal_deaths",376.475261642117,508.533518269932,696.250814587317,"estimates_12-19-22"
"ERI",2010,"mmr_rate",0.000497231477640532,0.000671648042998023,0.000919576547568155,"estimates_12-19-22"
"ERI",2010,"pm_mean",0.193071989560362,0.193071989560362,0.193071989560362,"estimates_12-19-22"
"ERI",2010,"mmr_mean",497.251444811121,497.251444811121,497.251444811121,"estimates_12-19-22"
"ERI",2010,"births",106000,106000,106000,"estimates_12-19-22"
"ERI",2010,"hiv_related_indirect_mmr",3.08985962552153e-05,3.08985962552153e-05,3.08985962552153e-05,"estimates_12-19-22"
"ERI",2010,"hiv_related_indirect_maternal_deaths",3.27525120305283,3.27525120305283,3.27525120305283,"estimates_12-19-22"
"ERI",2010,"hiv_related_indirect_percentage",0.869977801135399,0.644058077861902,0.470412548816067,"estimates_12-19-22"
"ERI",2010,"lifetime_risk",0.0164463743149855,0.0222153576750398,0.0304158139471642,"estimates_12-19-22"
"ERI",2010,"lifetime_risk_1_in",61,45,33,"estimates_12-19-22"
"ERI",2011,"mmr",332.138506830531,454.447476980626,632.635538142074,"estimates_12-19-22"
"ERI",2011,"pm",0.13548921170746,0.185382691715314,0.258070921011063,"estimates_12-19-22"
"ERI",2011,"maternal_deaths",355.388202308668,486.25880036927,676.920025812019,"estimates_12-19-22"
"ERI",2011,"mmr_rate",0.000464993909562743,0.000636226467772876,0.000885689753398903,"estimates_12-19-22"
"ERI",2011,"pm_mean",0.192980941477946,0.192980941477946,0.192980941477946,"estimates_12-19-22"
"ERI",2011,"mmr_mean",473.073840651077,473.073840651077,473.073840651077,"estimates_12-19-22"
"ERI",2011,"births",107000,107000,107000,"estimates_12-19-22"
"ERI",2011,"hiv_related_indirect_mmr",2.47422320923624e-05,2.47422320923624e-05,2.47422320923624e-05,"estimates_12-19-22"
"ERI",2011,"hiv_related_indirect_maternal_deaths",2.64741883388278,2.64741883388278,2.64741883388278,"estimates_12-19-22"
"ERI",2011,"hiv_related_indirect_percentage",0.744937174809027,0.544446461816692,0.39109772690016,"estimates_12-19-22"
"ERI",2011,"lifetime_risk",0.0154364598719955,0.0211208881176804,0.0294023514205513,"estimates_12-19-22"
"ERI",2011,"lifetime_risk_1_in",65,47,34,"estimates_12-19-22"
"ERI",2012,"mmr",303.853940478577,421.94789777737,597.323729505165,"estimates_12-19-22"
"ERI",2012,"pm",0.123451581796586,0.171431495455735,0.24268422892889,"estimates_12-19-22"
"ERI",2012,"maternal_deaths",322.085176907292,447.264771644012,633.163153275475,"estimates_12-19-22"
"ERI",2012,"mmr_rate",0.00039501012262215,0.000548532267110581,0.000776520848356714,"estimates_12-19-22"
"ERI",2012,"pm_mean",0.179189102060404,0.179189102060404,0.179189102060404,"estimates_12-19-22"
"ERI",2012,"mmr_mean",441.041855920371,441.041855920371,441.041855920371,"estimates_12-19-22"
"ERI",2012,"births",106000,106000,106000,"estimates_12-19-22"
"ERI",2012,"hiv_related_indirect_mmr",1.89191821972913e-05,1.89191821972913e-05,1.89191821972913e-05,"estimates_12-19-22"
"ERI",2012,"hiv_related_indirect_maternal_deaths",2.00543331291288,2.00543331291288,2.00543331291288,"estimates_12-19-22"
"ERI",2012,"hiv_related_indirect_percentage",0.622640672932961,0.448377211901018,0.316732472908189,"estimates_12-19-22"
"ERI",2012,"lifetime_risk",0.0131284403472074,0.0182308572232925,0.0258082187067536,"estimates_12-19-22"
"ERI",2012,"lifetime_risk_1_in",76,55,39,"estimates_12-19-22"
"ERI",2013,"mmr",297.147722694332,420.321049272357,599.060291203809,"estimates_12-19-22"
"ERI",2013,"pm",0.120094345199788,0.169875712754417,0.242114436398768,"estimates_12-19-22"
"ERI",2013,"maternal_deaths",312.005108829049,441.337101735975,629.013305763999,"estimates_12-19-22"
"ERI",2013,"mmr_rate",0.000386292039502632,0.000546417364054064,0.000778778378564951,"estimates_12-19-22"
"ERI",2013,"pm_mean",0.177361498117658,0.177361498117658,0.177361498117658,"estimates_12-19-22"
"ERI",2013,"mmr_mean",438.843021056833,438.843021056833,438.843021056833,"estimates_12-19-22"
"ERI",2013,"births",105000,105000,105000,"estimates_12-19-22"
"ERI",2013,"hiv_related_indirect_mmr",1.66600820404029e-05,1.66600820404029e-05,1.66600820404029e-05,"estimates_12-19-22"
"ERI",2013,"hiv_related_indirect_maternal_deaths",1.7493086142423,1.7493086142423,1.7493086142423,"estimates_12-19-22"
"ERI",2013,"hiv_related_indirect_percentage",0.560666657288861,0.396365636915975,0.278103594663644,"estimates_12-19-22"
"ERI",2013,"lifetime_risk",0.0128489980527958,0.0181751497022414,0.025904033338674,"estimates_12-19-22"
"ERI",2013,"lifetime_risk_1_in",78,55,39,"estimates_12-19-22"
"ERI",2014,"mmr",275.386688688811,397.799747075674,573.913122756141,"estimates_12-19-22"
"ERI",2014,"pm",0.116783531148325,0.168695369317229,0.243379959165569,"estimates_12-19-22"
"ERI",2014,"maternal_deaths",289.156023123252,417.689734429458,602.608778893948,"estimates_12-19-22"
"ERI",2014,"mmr_rate",0.000358002695295455,0.000517139671198377,0.000746087059582983,"estimates_12-19-22"
"ERI",2014,"pm_mean",0.176286286543707,0.176286286543707,0.176286286543707,"estimates_12-19-22"
"ERI",2014,"mmr_mean",415.699852840209,415.699852840209,415.699852840209,"estimates_12-19-22"
"ERI",2014,"births",105000,105000,105000,"estimates_12-19-22"
"ERI",2014,"hiv_related_indirect_mmr",1.40818781598564e-05,1.40818781598564e-05,1.40818781598564e-05,"estimates_12-19-22"
"ERI",2014,"hiv_related_indirect_maternal_deaths",1.47859720678492,1.47859720678492,1.47859720678492,"estimates_12-19-22"
"ERI",2014,"hiv_related_indirect_percentage",0.511349267711664,0.35399414563171,0.245366024952175,"estimates_12-19-22"
"ERI",2014,"lifetime_risk",0.0119453397228876,0.0172552026502172,0.0248944030497141,"estimates_12-19-22"
"ERI",2014,"lifetime_risk_1_in",84,58,40,"estimates_12-19-22"
"ERI",2015,"mmr",270.74821638771,398.527194615085,582.167228362707,"estimates_12-19-22"
"ERI",2015,"pm",0.115743160400446,0.170367870288092,0.248872830230495,"estimates_12-19-22"
"ERI",2015,"maternal_deaths",276.163180715464,406.497738507387,593.810572929961,"estimates_12-19-22"
"ERI",2015,"mmr_rate",0.000351972681304023,0.000518085352999611,0.000756817396871519,"estimates_12-19-22"
"ERI",2015,"pm_mean",0.178327953639678,0.178327953639678,0.178327953639678,"estimates_12-19-22"
"ERI",2015,"mmr_mean",417.147546455168,417.147546455168,417.147546455168,"estimates_12-19-22"
"ERI",2015,"births",102000,102000,102000,"estimates_12-19-22"
"ERI",2015,"hiv_related_indirect_mmr",1.22517736893612e-05,1.22517736893612e-05,1.22517736893612e-05,"estimates_12-19-22"
"ERI",2015,"hiv_related_indirect_maternal_deaths",1.24968091631484,1.24968091631484,1.24968091631484,"estimates_12-19-22"
"ERI",2015,"hiv_related_indirect_percentage",0.452515397989425,0.307426289972368,0.210451105669726,"estimates_12-19-22"
"ERI",2015,"lifetime_risk",0.0117616414398369,0.0173125202065024,0.0252900731512875,"estimates_12-19-22"
"ERI",2015,"lifetime_risk_1_in",85,58,40,"estimates_12-19-22"
"ERI",2016,"mmr",261.935663046299,388.635889318621,579.960484339067,"estimates_12-19-22"
"ERI",2016,"pm",0.112961152722785,0.167601301542189,0.250111054305063,"estimates_12-19-22"
"ERI",2016,"maternal_deaths",264.555019676762,392.522248211807,585.760089182458,"estimates_12-19-22"
"ERI",2016,"mmr_rate",0.000340516361960189,0.000505226656114207,0.000753948629640787,"estimates_12-19-22"
"ERI",2016,"pm_mean",0.176891169523346,0.176891169523346,0.176891169523346,"estimates_12-19-22"
"ERI",2016,"mmr_mean",410.177345567996,410.177345567996,410.177345567996,"estimates_12-19-22"
"ERI",2016,"births",101000,101000,101000,"estimates_12-19-22"
"ERI",2016,"hiv_related_indirect_mmr",1.06153355313598e-05,1.06153355313598e-05,1.06153355313598e-05,"estimates_12-19-22"
"ERI",2016,"hiv_related_indirect_maternal_deaths",1.07214888866734,1.07214888866734,1.07214888866734,"estimates_12-19-22"
"ERI",2016,"hiv_related_indirect_percentage",0.40526499552997,0.273143469841945,0.18303549669349,"estimates_12-19-22"
"ERI",2016,"lifetime_risk",0.011391611376357,0.0169018184333307,0.0252225465383332,"estimates_12-19-22"
"ERI",2016,"lifetime_risk_1_in",88,59,40,"estimates_12-19-22"
"ERI",2017,"mmr",239.799074298828,358.567961941414,544.680551563485,"estimates_12-19-22"
"ERI",2017,"pm",0.104575589396294,0.156370311554762,0.237533401156788,"estimates_12-19-22"
"ERI",2017,"maternal_deaths",242.197065041816,362.153641560828,550.12735707912,"estimates_12-19-22"
"ERI",2017,"mmr_rate",0.000287758889158594,0.000430281554329696,0.000653616661876182,"estimates_12-19-22"
"ERI",2017,"pm_mean",0.166159767369281,0.166159767369281,0.166159767369281,"estimates_12-19-22"
"ERI",2017,"mmr_mean",381.015862601242,381.015862601242,381.015862601242,"estimates_12-19-22"
"ERI",2017,"births",101000,101000,101000,"estimates_12-19-22"
"ERI",2017,"hiv_related_indirect_mmr",9.38457149201452e-06,9.38457149201452e-06,9.38457149201452e-06,"estimates_12-19-22"
"ERI",2017,"hiv_related_indirect_maternal_deaths",0.947841720693466,0.947841720693466,0.947841720693466,"estimates_12-19-22"
"ERI",2017,"hiv_related_indirect_percentage",0.391351447850872,0.26172364762326,0.172294961974986,"estimates_12-19-22"
"ERI",2017,"lifetime_risk",0.00963335689899088,0.0144046141963872,0.021881244389674,"estimates_12-19-22"
"ERI",2017,"lifetime_risk_1_in",104,69,46,"estimates_12-19-22"
"ERI",2018,"mmr",222.312360195424,337.750584280012,518.468981662094,"estimates_12-19-22"
"ERI",2018,"pm",0.101324676803871,0.153938668827984,0.236305808429023,"estimates_12-19-22"
"ERI",2018,"maternal_deaths",224.535483797378,341.128090122812,523.653671478715,"estimates_12-19-22"
"ERI",2018,"mmr_rate",0.000266774832234509,0.000405300701136014,0.000622162777994513,"estimates_12-19-22"
"ERI",2018,"pm_mean",0.163856384686959,0.163856384686959,0.163856384686959,"estimates_12-19-22"
"ERI",2018,"mmr_mean",359.510642045843,359.510642045843,359.510642045843,"estimates_12-19-22"
"ERI",2018,"births",101000,101000,101000,"estimates_12-19-22"
"ERI",2018,"hiv_related_indirect_mmr",8.0760473704506e-06,8.0760473704506e-06,8.0760473704506e-06,"estimates_12-19-22"
"ERI",2018,"hiv_related_indirect_maternal_deaths",0.815680784415511,0.815680784415511,0.815680784415511,"estimates_12-19-22"
"ERI",2018,"hiv_related_indirect_percentage",0.363274779834613,0.23911275794434,0.155767223423099,"estimates_12-19-22"
"ERI",2018,"lifetime_risk",0.00895334005922658,0.0136024638198396,0.0208806613312056,"estimates_12-19-22"
"ERI",2018,"lifetime_risk_1_in",112,74,48,"estimates_12-19-22"
"ERI",2019,"mmr",215.084759415184,331.531038617192,517.747152048674,"estimates_12-19-22"
"ERI",2019,"pm",0.0979403815194142,0.150965026513186,0.235759863879307,"estimates_12-19-22"
"ERI",2019,"maternal_deaths",219.386454603488,338.161659389536,528.102095089648,"estimates_12-19-22"
"ERI",2019,"mmr_rate",0.000258101711298221,0.00039783724634063,0.000621296582458409,"estimates_12-19-22"
"ERI",2019,"pm_mean",0.161555090637302,0.161555090637302,0.161555090637302,"estimates_12-19-22"
"ERI",2019,"mmr_mean",354.787650027017,354.787650027017,354.787650027017,"estimates_12-19-22"
"ERI",2019,"births",102000,102000,102000,"estimates_12-19-22"
"ERI",2019,"hiv_related_indirect_mmr",6.97874671648087e-06,6.97874671648087e-06,6.97874671648087e-06,"estimates_12-19-22"
"ERI",2019,"hiv_related_indirect_maternal_deaths",0.711832165081049,0.711832165081049,0.711832165081049,"estimates_12-19-22"
"ERI",2019,"hiv_related_indirect_percentage",0.32446495676663,0.210500553600926,0.134790634557171,"estimates_12-19-22"
"ERI",2019,"lifetime_risk",0.00866643091627697,0.0133584120538789,0.0208616358384908,"estimates_12-19-22"
"ERI",2019,"lifetime_risk_1_in",115,75,48,"estimates_12-19-22"
"ERI",2020,"mmr",206.74488075346,321.55071386204,508.345586636471,"estimates_12-19-22"
"ERI",2020,"pm",0.0954207141939048,0.14840802178248,0.234621039986063,"estimates_12-19-22"
"ERI",2020,"maternal_deaths",210.87977836853,327.981728139281,518.5124983692,"estimates_12-19-22"
"ERI",2020,"mmr_rate",0.000248093856904153,0.000385860856634449,0.000610014703963765,"estimates_12-19-22"
"ERI",2020,"pm_mean",0.159483258654149,0.159483258654149,0.159483258654149,"estimates_12-19-22"
"ERI",2020,"mmr_mean",345.547060417324,345.547060417324,345.547060417324,"estimates_12-19-22"
"ERI",2020,"births",102000,102000,102000,"estimates_12-19-22"
"ERI",2020,"hiv_related_indirect_mmr",6.6716360138258e-06,6.6716360138258e-06,6.6716360138258e-06,"estimates_12-19-22"
"ERI",2020,"hiv_related_indirect_maternal_deaths",0.680506873410232,0.680506873410232,0.680506873410232,"estimates_12-19-22"
"ERI",2020,"hiv_related_indirect_percentage",0.322698970320896,0.207483165989432,0.131242135059527,"estimates_12-19-22"
"ERI",2020,"lifetime_risk",0.00834168931500872,0.0129738455640649,0.0205105970843068,"estimates_12-19-22"
"ERI",2020,"lifetime_risk_1_in",120,77,49,"estimates_12-19-22"
"EST",1985,"mmr",36.8311134778341,49.0797080712338,65.8010395484873,"estimates_12-19-22"
"EST",1985,"pm",0.0152404607494486,0.0203088447191312,0.0272280163648913,"estimates_12-19-22"
"EST",1985,"maternal_deaths",8.83946723468018,11.7791299370961,15.7922494916369,"estimates_12-19-22"
"EST",1985,"mmr_rate",2.20986680867004e-05,2.94478248427403e-05,3.94806237290924e-05,"estimates_12-19-22"
"EST",1985,"pm_mean",0.0209257739444904,0.0209257739444904,0.0209257739444904,"estimates_12-19-22"
"EST",1985,"mmr_mean",50.5706203658517,50.5706203658517,50.5706203658517,"estimates_12-19-22"
"EST",1985,"births",24000,24000,24000,"estimates_12-19-22"
"EST",1985,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1985,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1985,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1985,"lifetime_risk",0.000759824458595137,0.00101251249533023,0.00135747292245227,"estimates_12-19-22"
"EST",1985,"lifetime_risk_1_in",1316,988,737,"estimates_12-19-22"
"EST",1986,"mmr",34.2821696596869,44.4314213678192,57.9169758602569,"estimates_12-19-22"
"EST",1986,"pm",0.0151802965282746,0.0196744301259716,0.0256458933698554,"estimates_12-19-22"
"EST",1986,"maternal_deaths",8.22772071832485,10.6635411282766,13.9000742064616,"estimates_12-19-22"
"EST",1986,"mmr_rate",2.05693017958121e-05,2.66588528206915e-05,3.47501855161541e-05,"estimates_12-19-22"
"EST",1986,"pm_mean",0.0201668733413672,0.0201668733413672,0.0201668733413672,"estimates_12-19-22"
"EST",1986,"mmr_mean",45.543522295921,45.543522295921,45.543522295921,"estimates_12-19-22"
"EST",1986,"births",24000,24000,24000,"estimates_12-19-22"
"EST",1986,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1986,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1986,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1986,"lifetime_risk",0.000708163142167848,0.00091781515811756,0.00119638482678326,"estimates_12-19-22"
"EST",1986,"lifetime_risk_1_in",1412,1090,836,"estimates_12-19-22"
"EST",1987,"mmr",37.2506921317718,47.2931522316451,60.1226372809992,"estimates_12-19-22"
"EST",1987,"pm",0.016932132787169,0.0214968873780205,0.0273284714913633,"estimates_12-19-22"
"EST",1987,"maternal_deaths",9.31267303294295,11.8232880579113,15.0306593202498,"estimates_12-19-22"
"EST",1987,"mmr_rate",2.60754844922403e-05,3.31052065621515e-05,4.20858460966994e-05,"estimates_12-19-22"
"EST",1987,"pm_mean",0.0219191638855176,0.0219191638855176,0.0219191638855176,"estimates_12-19-22"
"EST",1987,"mmr_mean",48.2221605481387,48.2221605481387,48.2221605481387,"estimates_12-19-22"
"EST",1987,"births",25000,25000,25000,"estimates_12-19-22"
"EST",1987,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1987,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1987,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1987,"lifetime_risk",0.000897576370597433,0.00113955509293708,0.0014486887484004,"estimates_12-19-22"
"EST",1987,"lifetime_risk_1_in",1114,878,690,"estimates_12-19-22"
"EST",1988,"mmr",36.7185691754652,45.6968129243026,57.4435421494363,"estimates_12-19-22"
"EST",1988,"pm",0.0164805068112501,0.0205102391940317,0.0257825593130325,"estimates_12-19-22"
"EST",1988,"maternal_deaths",9.1796422938663,11.4242032310756,14.3608855373591,"estimates_12-19-22"
"EST",1988,"mmr_rate",2.57029984228256e-05,3.19877690470118e-05,4.02104795046054e-05,"estimates_12-19-22"
"EST",1988,"pm_mean",0.0209244351061047,0.0209244351061047,0.0209244351061047,"estimates_12-19-22"
"EST",1988,"mmr_mean",46.6196414164014,46.6196414164014,46.6196414164014,"estimates_12-19-22"
"EST",1988,"births",25000,25000,25000,"estimates_12-19-22"
"EST",1988,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1988,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1988,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1988,"lifetime_risk",0.0008846265288965,0.00110093105223364,0.00138393413578681,"estimates_12-19-22"
"EST",1988,"lifetime_risk_1_in",1130,908,723,"estimates_12-19-22"
"EST",1989,"mmr",31.9284356504549,39.0756480589241,48.0642211861056,"estimates_12-19-22"
"EST",1989,"pm",0.0141380526865483,0.0173028699891915,0.0212830499717073,"estimates_12-19-22"
"EST",1989,"maternal_deaths",7.66282455610918,9.37815553414178,11.5354130846653,"estimates_12-19-22"
"EST",1989,"mmr_rate",1.9157061390273e-05,2.34453888353544e-05,2.88385327116634e-05,"estimates_12-19-22"
"EST",1989,"pm_mean",0.017574657549149,0.017574657549149,0.017574657549149,"estimates_12-19-22"
"EST",1989,"mmr_mean",39.6894349651615,39.6894349651615,39.6894349651615,"estimates_12-19-22"
"EST",1989,"births",24000,24000,24000,"estimates_12-19-22"
"EST",1989,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1989,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1989,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1989,"lifetime_risk",0.0006596660093262,0.000807332908478974,0.000993043734692287,"estimates_12-19-22"
"EST",1989,"lifetime_risk_1_in",1516,1239,1007,"estimates_12-19-22"
"EST",1990,"mmr",34.5600704012348,42.007112537357,51.1179004240211,"estimates_12-19-22"
"EST",1990,"pm",0.0137242156828008,0.0166815248343295,0.0202995272441961,"estimates_12-19-22"
"EST",1990,"maternal_deaths",7.60321548827166,9.24156475821854,11.2459380932847,"estimates_12-19-22"
"EST",1990,"mmr_rate",2.07360422407409e-05,2.52042675224142e-05,3.06707402544127e-05,"estimates_12-19-22"
"EST",1990,"pm_mean",0.0169017559204422,0.0169017559204422,0.0169017559204422,"estimates_12-19-22"
"EST",1990,"mmr_mean",42.5616944542043,42.5616944542043,42.5616944542043,"estimates_12-19-22"
"EST",1990,"births",22000,22000,22000,"estimates_12-19-22"
"EST",1990,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1990,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1990,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1990,"lifetime_risk",0.000713824599498677,0.000867640312503627,0.00105582003664224,"estimates_12-19-22"
"EST",1990,"lifetime_risk_1_in",1401,1153,947,"estimates_12-19-22"
"EST",1991,"mmr",31.7696264491086,38.8160863977202,46.9063713406456,"estimates_12-19-22"
"EST",1991,"pm",0.0114691792235049,0.0140130275804044,0.016933708065215,"estimates_12-19-22"
"EST",1991,"maternal_deaths",6.35392528982172,7.76321727954403,9.38127426812912,"estimates_12-19-22"
"EST",1991,"mmr_rate",1.58848132245543e-05,1.94080431988601e-05,2.34531856703228e-05,"estimates_12-19-22"
"EST",1991,"pm_mean",0.0141386382897081,0.0141386382897081,0.0141386382897081,"estimates_12-19-22"
"EST",1991,"mmr_mean",39.1640280624914,39.1640280624914,39.1640280624914,"estimates_12-19-22"
"EST",1991,"births",20000,20000,20000,"estimates_12-19-22"
"EST",1991,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1991,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1991,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1991,"lifetime_risk",0.000546875750997008,0.000668172048970176,0.000807436533588196,"estimates_12-19-22"
"EST",1991,"lifetime_risk_1_in",1829,1497,1238,"estimates_12-19-22"
"EST",1992,"mmr",33.7647551683217,41.1591475870511,49.9274470511138,"estimates_12-19-22"
"EST",1992,"pm",0.0111312379675786,0.0135689497539729,0.0164595979289386,"estimates_12-19-22"
"EST",1992,"maternal_deaths",6.07765593029791,7.40864656566919,8.98694046920048,"estimates_12-19-22"
"EST",1992,"mmr_rate",1.68823775841608e-05,2.05795737935255e-05,2.49637235255569e-05,"estimates_12-19-22"
"EST",1992,"pm_mean",0.0137199285501634,0.0137199285501634,0.0137199285501634,"estimates_12-19-22"
"EST",1992,"mmr_mean",41.6171166021622,41.6171166021622,41.6171166021622,"estimates_12-19-22"
"EST",1992,"births",18000,18000,18000,"estimates_12-19-22"
"EST",1992,"hiv_related_indirect_mmr",0,0,0,"estimates_12-19-22"
"EST",1992,"hiv_related_indirect_maternal_deaths",0,0,0,"estimates_12-19-22"
"EST",1992,"hiv_related_indirect_percentage",0,0,0,"estimates_12-19-22"
"EST",1992,"lifetime_risk",0.000581322052381307,0.000708630050189668,0.000859592372141438,"estimates_12-19-22"
"EST",1992,"lifetime_risk_1_in",1720,1411,1163,"estimates_12-19-22"
"EST",1993,"mmr",31.7106491237087,38.9220242516207,47.250187776752,"estimates_12-19-22"
